id_evento,volcan,region,fecha_evento,magnitud,nivel_peligro
463,Lonquimay,Araucanía,2021-04-07,6.31,Amarillo
464,Nevados de Chillán,Biobío,2021-04-08,2.11,Rojo
465,Villarrica,Araucanía,2021-04-09,6.29,Amarillo
466,Lonquimay,Biobío,2021-04-10,1.44,Verde
467,Nevados de Chillán,Biobío,2021-04-11,5.73,Verde
468,Tupungatito,Metropolitana,2021-04-12,5.98,Verde
469,Osorno,Los Lagos,2021-04-13,6.4,Amarillo
470,Nevados de Chillán,Metropolitana,2021-04-14,5.28,Rojo
471,Lonquimay,Biobío,2021-04-15,3.94,Amarillo
472,Tupungatito,Metropolitana,2021-04-16,1.65,Verde
473,Llaima,Metropolitana,2021-04-17,6.86,Verde
474,Osorno,Araucanía,2021-04-18,7.03,Naranja
475,Villarrica,Biobío,2021-04-19,2.68,Amarillo
476,Llaima,Biobío,2021-04-20,7.82,Amarillo
477,Nevados de Chillán,Araucanía,2021-04-21,6.13,Naranja
478,Villarrica,Maule,2021-04-22,6.41,Verde
479,Osorno,Araucanía,2021-04-23,5.58,Amarillo
480,Osorno,Metropolitana,2021-04-24,4.1,Verde
481,Tupungatito,Araucanía,2021-04-25,1.97,Verde
482,Llaima,Maule,2021-04-26,1.1,Verde
483,Osorno,Los Lagos,2021-04-27,4.57,Verde
484,Villarrica,Araucanía,2021-04-28,5.55,Amarillo
485,Lonquimay,Metropolitana,2021-04-29,2.72,Verde
486,Lonquimay,Maule,2021-04-30,7.32,Amarillo
487,Nevados de Chillán,Metropolitana,2021-05-01,2.39,Amarillo
488,Osorno,Los Lagos,2021-05-02,7.43,Verde
489,Llaima,Maule,2021-05-03,4.45,Verde
490,Calbuco,Araucanía,2021-05-04,4.38,Verde
491,Villarrica,Los Lagos,2021-05-05,2.03,Verde
492,Osorno,Maule,2021-05-06,6.04,Amarillo
493,Llaima,Biobío,2021-05-07,3.85,Verde
494,Lonquimay,Maule,2021-05-08,6.7,Amarillo
495,Osorno,Metropolitana,2021-05-09,1.32,Verde
496,Tupungatito,Biobío,2021-05-10,5.4,Naranja
497,Calbuco,Biobío,2021-05-11,2.18,Amarillo
498,Villarrica,Los Lagos,2021-05-12,3.25,Verde
499,Nevados de Chillán,Biobío,2021-05-13,5.41,Amarillo
500,Villarrica,Araucanía,2021-05-14,7.78,Amarillo
501,Lonquimay,Metropolitana,2021-05-15,5.84,Amarillo
502,Lonquimay,Maule,2021-05-16,6.08,Verde
503,Calbuco,Metropolitana,2021-05-17,1.67,Verde
504,Osorno,Maule,2021-05-18,3.78,Verde
505,Osorno,Metropolitana,2021-05-19,3.84,Verde
506,Calbuco,Biobío,2021-05-20,3.97,Verde
507,Osorno,Maule,2021-05-21,6.27,Verde
508,Tupungatito,Maule,2021-05-22,3.07,Amarillo
509,Osorno,Biobío,2021-05-23,7.95,Naranja
510,Tupungatito,Maule,2021-05-24,4.1,Verde
511,Osorno,Maule,2021-05-25,2.76,Verde
512,Villarrica,Los Lagos,2021-05-26,1.66,Amarillo
513,Calbuco,Los Lagos,2021-05-27,4.73,Verde
514,Lonquimay,Metropolitana,2021-05-28,7.17,Amarillo
515,Tupungatito,Biobío,2021-05-29,6.5,Amarillo
516,Llaima,Los Lagos,2021-05-30,5.35,Amarillo
517,Nevados de Chillán,Maule,2021-05-31,4.0,Amarillo
518,Llaima,Metropolitana,2021-06-01,7.0,Amarillo
519,Lonquimay,Maule,2021-06-02,3.45,Verde
520,Osorno,Los Lagos,2021-06-03,5.93,Verde
521,Tupungatito,Metropolitana,2021-06-04,2.6,Verde
522,Villarrica,Araucanía,2021-06-05,6.23,Rojo
523,Tupungatito,Araucanía,2021-06-06,3.2,Amarillo
524,Tupungatito,Biobío,2021-06-07,5.54,Verde
525,Calbuco,Biobío,2021-06-08,4.6,Verde
526,Calbuco,Araucanía,2021-06-09,3.13,Verde
527,Osorno,Metropolitana,2021-06-10,7.17,Verde
528,Villarrica,Maule,2021-06-11,6.05,Naranja
529,Lonquimay,Los Lagos,2021-06-12,3.01,Amarillo
530,Villarrica,Metropolitana,2021-06-13,1.28,Rojo
531,Tupungatito,Araucanía,2021-06-14,2.34,Verde
532,Nevados de Chillán,Metropolitana,2021-06-15,5.98,Verde
533,Tupungatito,Metropolitana,2021-06-16,2.01,Verde
534,Nevados de Chillán,Araucanía,2021-06-17,1.93,Verde
535,Osorno,Biobío,2021-06-18,6.25,Naranja
536,Tupungatito,Araucanía,2021-06-19,1.38,Amarillo
537,Lonquimay,Araucanía,2021-06-20,1.2,Amarillo
538,Villarrica,Metropolitana,2021-06-21,4.25,Verde
539,Calbuco,Maule,2021-06-22,3.4,Verde
540,Tupungatito,Biobío,2021-06-23,5.54,Naranja
541,Tupungatito,Metropolitana,2021-06-24,5.75,Amarillo
542,Nevados de Chillán,Maule,2021-06-25,4.01,Amarillo
543,Calbuco,Maule,2021-06-26,4.65,Amarillo
544,Llaima,Biobío,2021-06-27,4.63,Amarillo
545,Calbuco,Maule,2021-06-28,5.76,Amarillo
546,Tupungatito,Metropolitana,2021-06-29,5.57,Naranja
547,Calbuco,Metropolitana,2021-06-30,4.07,Verde
548,Osorno,Maule,2021-07-01,4.03,Verde
549,Llaima,Araucanía,2021-07-02,2.16,Verde
550,Tupungatito,Metropolitana,2021-07-03,7.69,Verde
551,Lonquimay,Biobío,2021-07-04,1.43,Verde
552,Nevados de Chillán,Metropolitana,2021-07-05,3.84,Verde
553,Lonquimay,Maule,2021-07-06,3.68,Verde
554,Llaima,Los Lagos,2021-07-07,2.31,Rojo
555,Lonquimay,Metropolitana,2021-07-08,2.94,Verde
556,Calbuco,Metropolitana,2021-07-09,1.61,Amarillo
557,Llaima,Metropolitana,2021-07-10,4.25,Verde
558,Llaima,Metropolitana,2021-07-11,3.59,Verde
559,Calbuco,Metropolitana,2021-07-12,6.17,Verde
560,Osorno,Biobío,2021-07-13,5.83,Verde
561,Villarrica,Los Lagos,2021-07-14,5.36,Verde
562,Llaima,Araucanía,2021-07-15,6.68,Amarillo
563,Nevados de Chillán,Metropolitana,2021-07-16,4.55,Verde
564,Lonquimay,Biobío,2021-07-17,3.85,Verde
565,Nevados de Chillán,Araucanía,2021-07-18,2.25,Verde
566,Osorno,Biobío,2021-07-19,3.47,Verde
567,Lonquimay,Los Lagos,2021-07-20,7.06,Amarillo
568,Llaima,Metropolitana,2021-07-21,5.56,Naranja
569,Villarrica,Los Lagos,2021-07-22,7.0,Amarillo
570,Nevados de Chillán,Biobío,2021-07-23,6.48,Verde
571,Lonquimay,Araucanía,2021-07-24,6.95,Naranja
572,Osorno,Los Lagos,2021-07-25,4.71,Verde
573,Calbuco,Metropolitana,2021-07-26,2.44,Amarillo
574,Lonquimay,Metropolitana,2021-07-27,1.96,Amarillo
575,Calbuco,Maule,2021-07-28,6.28,Verde
576,Calbuco,Los Lagos,2021-07-29,6.86,Naranja
577,Calbuco,Maule,2021-07-30,2.81,Rojo
578,Llaima,Araucanía,2021-07-31,7.48,Amarillo
579,Villarrica,Maule,2021-08-01,2.29,Verde
580,Tupungatito,Metropolitana,2021-08-02,2.11,Amarillo
581,Llaima,Biobío,2021-08-03,6.55,Amarillo
582,Lonquimay,Biobío,2021-08-04,4.23,Verde
583,Tupungatito,Los Lagos,2021-08-05,5.35,Amarillo
584,Villarrica,Los Lagos,2021-08-06,2.81,Amarillo
585,Villarrica,Biobío,2021-08-07,1.6,Verde
586,Villarrica,Los Lagos,2021-08-08,3.79,Amarillo
587,Osorno,Metropolitana,2021-08-09,3.29,Verde
588,Villarrica,Los Lagos,2021-08-10,1.94,Naranja
589,Tupungatito,Metropolitana,2021-08-11,6.2,Verde
590,Lonquimay,Maule,2021-08-12,3.28,Verde
591,Calbuco,Araucanía,2021-08-13,4.38,Amarillo
592,Nevados de Chillán,Metropolitana,2021-08-14,6.74,Amarillo
593,Tupungatito,Biobío,2021-08-15,3.1,Verde
594,Calbuco,Metropolitana,2021-08-16,3.27,Amarillo
595,Llaima,Metropolitana,2021-08-17,4.89,Amarillo
596,Villarrica,Metropolitana,2021-08-18,3.73,Verde
597,Calbuco,Metropolitana,2021-08-19,2.95,Amarillo
598,Tupungatito,Biobío,2021-08-20,2.76,Amarillo
599,Nevados de Chillán,Metropolitana,2021-08-21,4.28,Amarillo
600,Villarrica,Metropolitana,2021-08-22,4.02,Verde
601,Llaima,Maule,2021-08-23,2.01,Verde
602,Villarrica,Maule,2021-08-24,3.88,Verde
603,Lonquimay,Maule,2021-08-25,7.06,Verde
604,Villarrica,Los Lagos,2021-08-26,4.67,Rojo
605,Tupungatito,Biobío,2021-08-27,5.72,Verde
606,Lonquimay,Metropolitana,2021-08-28,3.16,Verde
607,Calbuco,Metropolitana,2021-08-29,4.63,Amarillo
608,Calbuco,Araucanía,2021-08-30,6.39,Verde
609,Nevados de Chillán,Araucanía,2021-08-31,3.02,Amarillo
610,Villarrica,Biobío,2021-09-01,1.6,Amarillo
611,Lonquimay,Biobío,2021-09-02,5.72,Verde
612,Lonquimay,Biobío,2021-09-03,2.55,Amarillo
613,Lonquimay,Araucanía,2021-09-04,6.89,Verde
614,Osorno,Maule,2021-09-05,2.82,Naranja
615,Calbuco,Metropolitana,2021-09-06,7.08,Amarillo
616,Tupungatito,Metropolitana,2021-09-07,7.9,Amarillo
617,Calbuco,Biobío,2021-09-08,7.49,Amarillo
618,Calbuco,Los Lagos,2021-09-09,4.4,Naranja
619,Villarrica,Araucanía,2021-09-10,7.82,Verde
620,Nevados de Chillán,Maule,2021-09-11,3.18,Amarillo
621,Lonquimay,Metropolitana,2021-09-12,1.17,Naranja
622,Tupungatito,Los Lagos,2021-09-13,3.14,Naranja
623,Tupungatito,Los Lagos,2021-09-14,2.35,Verde
624,Calbuco,Maule,2021-09-15,2.29,Rojo
625,Nevados de Chillán,Maule,2021-09-16,1.31,Naranja
626,Villarrica,Los Lagos,2021-09-17,7.14,Naranja
627,Osorno,Maule,2021-09-18,5.43,Verde
628,Lonquimay,Biobío,2021-09-19,2.07,Verde
629,Tupungatito,Los Lagos,2021-09-20,2.97,Naranja
630,Nevados de Chillán,Maule,2021-09-21,4.98,Verde
631,Osorno,Los Lagos,2021-09-22,7.3,Verde
632,Tupungatito,Araucanía,2021-09-23,4.09,Naranja
633,Lonquimay,Araucanía,2021-09-24,7.87,Verde
634,Calbuco,Biobío,2021-09-25,4.66,Amarillo
635,Lonquimay,Maule,2021-09-26,3.7,Amarillo
636,Villarrica,Metropolitana,2021-09-27,2.32,Verde
637,Lonquimay,Los Lagos,2021-09-28,2.21,Amarillo
638,Nevados de Chillán,Los Lagos,2021-09-29,5.77,Verde
639,Tupungatito,Los Lagos,2021-09-30,7.77,Amarillo
640,Calbuco,Biobío,2021-10-01,3.35,Verde
641,Llaima,Biobío,2021-10-02,7.15,Amarillo
642,Nevados de Chillán,Maule,2021-10-03,3.28,Naranja
643,Lonquimay,Biobío,2021-10-04,4.61,Amarillo
644,Nevados de Chillán,Araucanía,2021-10-05,7.44,Verde
645,Osorno,Los Lagos,2021-10-06,3.17,Verde
646,Llaima,Biobío,2021-10-07,5.78,Amarillo
647,Calbuco,Araucanía,2021-10-08,4.95,Verde
648,Nevados de Chillán,Metropolitana,2021-10-09,5.56,Verde
649,Villarrica,Biobío,2021-10-10,2.4,Amarillo
650,Villarrica,Biobío,2021-10-11,1.27,Amarillo
651,Osorno,Maule,2021-10-12,6.32,Rojo
652,Lonquimay,Biobío,2021-10-13,1.66,Naranja
653,Lonquimay,Maule,2021-10-14,1.86,Verde
654,Nevados de Chillán,Metropolitana,2021-10-15,5.69,Verde
655,Lonquimay,Maule,2021-10-16,6.04,Amarillo
656,Lonquimay,Metropolitana,2021-10-17,7.63,Verde
657,Llaima,Biobío,2021-10-18,1.15,Naranja
658,Lonquimay,Araucanía,2021-10-19,1.91,Verde
659,Calbuco,Metropolitana,2021-10-20,7.5,Verde
660,Villarrica,Los Lagos,2021-10-21,4.5,Verde
661,Calbuco,Los Lagos,2021-10-22,1.25,Amarillo
662,Osorno,Maule,2021-10-23,6.49,Amarillo
663,Nevados de Chillán,Araucanía,2021-10-24,6.81,Naranja
664,Villarrica,Metropolitana,2021-10-25,2.22,Naranja
665,Lonquimay,Araucanía,2021-10-26,2.69,Amarillo
666,Lonquimay,Maule,2021-10-27,2.1,Verde
667,Villarrica,Araucanía,2021-10-28,3.59,Verde
668,Lonquimay,Maule,2021-10-29,7.7,Amarillo
669,Osorno,Araucanía,2021-10-30,2.69,Verde
670,Osorno,Los Lagos,2021-10-31,7.48,Amarillo
671,Nevados de Chillán,Biobío,2021-11-01,1.37,Amarillo
672,Nevados de Chillán,Los Lagos,2021-11-02,2.16,Naranja
673,Osorno,Los Lagos,2021-11-03,1.38,Naranja
674,Nevados de Chillán,Metropolitana,2021-11-04,5.64,Amarillo
675,Nevados de Chillán,Maule,2021-11-05,2.69,Verde
676,Osorno,Metropolitana,2021-11-06,7.23,Amarillo
677,Osorno,Los Lagos,2021-11-07,4.64,Naranja
678,Osorno,Araucanía,2021-11-08,1.5,Amarillo
679,Villarrica,Los Lagos,2021-11-09,7.2,Amarillo
680,Villarrica,Maule,2021-11-10,5.96,Verde
681,Osorno,Araucanía,2021-11-11,4.45,Verde
682,Llaima,Metropolitana,2021-11-12,6.83,Verde
683,Nevados de Chillán,Maule,2021-11-13,1.6,Verde
684,Llaima,Araucanía,2021-11-14,5.65,Amarillo
685,Lonquimay,Maule,2021-11-15,1.12,Amarillo
686,Tupungatito,Metropolitana,2021-11-16,2.84,Amarillo
687,Tupungatito,Araucanía,2021-11-17,1.42,Verde
688,Llaima,Araucanía,2021-11-18,7.83,Verde
689,Calbuco,Biobío,2021-11-19,3.0,Naranja
690,Villarrica,Maule,2021-11-20,2.73,Verde
691,Calbuco,Los Lagos,2021-11-21,6.41,Verde
692,Llaima,Maule,2021-11-22,7.83,Verde
693,Lonquimay,Biobío,2021-11-23,4.96,Rojo
694,Tupungatito,Metropolitana,2021-11-24,4.22,Naranja
695,Lonquimay,Los Lagos,2021-11-25,5.6,Amarillo
696,Nevados de Chillán,Metropolitana,2021-11-26,5.51,Verde
697,Nevados de Chillán,Los Lagos,2021-11-27,6.79,Verde
698,Nevados de Chillán,Maule,2021-11-28,7.77,Verde
699,Osorno,Araucanía,2021-11-29,2.17,Verde
700,Lonquimay,Los Lagos,2021-11-30,7.92,Amarillo
701,Llaima,Maule,2021-12-01,2.96,Amarillo
702,Calbuco,Maule,2021-12-02,3.25,Verde
703,Osorno,Los Lagos,2021-12-03,5.76,Rojo
704,Osorno,Araucanía,2021-12-04,3.8,Verde
705,Osorno,Biobío,2021-12-05,4.57,Verde
706,Tupungatito,Biobío,2021-12-06,2.59,Naranja
707,Calbuco,Los Lagos,2021-12-07,5.77,Amarillo
708,Llaima,Metropolitana,2021-12-08,3.38,Verde
709,Nevados de Chillán,Los Lagos,2021-12-09,5.7,Amarillo
710,Villarrica,Biobío,2021-12-10,1.94,Amarillo
711,Llaima,Biobío,2021-12-11,4.19,Verde
712,Calbuco,Araucanía,2021-12-12,2.76,Amarillo
713,Osorno,Araucanía,2021-12-13,1.3,Rojo
714,Osorno,Los Lagos,2021-12-14,2.31,Verde
715,Osorno,Maule,2021-12-15,5.6,Amarillo
716,Tupungatito,Metropolitana,2021-12-16,6.31,Amarillo
717,Villarrica,Los Lagos,2021-12-17,6.46,Naranja
718,Calbuco,Maule,2021-12-18,5.66,Verde
719,Tupungatito,Biobío,2021-12-19,6.33,Verde
720,Calbuco,Biobío,2021-12-20,3.51,Verde
721,Villarrica,Maule,2021-12-21,5.2,Naranja
722,Osorno,Biobío,2021-12-22,1.03,Amarillo
723,Nevados de Chillán,Los Lagos,2021-12-23,2.46,Rojo
724,Villarrica,Los Lagos,2021-12-24,7.33,Naranja
725,Osorno,Los Lagos,2021-12-25,6.17,Amarillo
726,Nevados de Chillán,Araucanía,2021-12-26,6.27,Verde
727,Lonquimay,Metropolitana,2021-12-27,7.97,Verde
728,Osorno,Biobío,2021-12-28,5.46,Amarillo
729,Villarrica,Biobío,2021-12-29,5.38,Verde
730,Calbuco,Maule,2021-12-30,3.13,Naranja
731,Nevados de Chillán,Los Lagos,2021-12-31,3.02,Verde
732,Calbuco,Araucanía,2022-01-01,7.03,Amarillo
733,Llaima,Los Lagos,2022-01-02,1.84,Naranja
734,Nevados de Chillán,Maule,2022-01-03,3.89,Verde
735,Villarrica,Maule,2022-01-04,4.11,Verde
736,Lonquimay,Metropolitana,2022-01-05,6.99,Verde
737,Lonquimay,Metropolitana,2022-01-06,3.17,Amarillo
738,Osorno,Metropolitana,2022-01-07,6.5,Verde
739,Nevados de Chillán,Maule,2022-01-08,4.73,Verde
740,Nevados de Chillán,Biobío,2022-01-09,7.53,Verde
741,Llaima,Biobío,2022-01-10,2.31,Verde
742,Villarrica,Araucanía,2022-01-11,4.7,Amarillo
743,Tupungatito,Maule,2022-01-12,7.87,Verde
744,Llaima,Biobío,2022-01-13,4.32,Naranja
745,Nevados de Chillán,Los Lagos,2022-01-14,4.14,Verde
746,Tupungatito,Metropolitana,2022-01-15,7.34,Amarillo
747,Villarrica,Maule,2022-01-16,7.59,Verde
748,Tupungatito,Biobío,2022-01-17,6.46,Rojo
749,Osorno,Biobío,2022-01-18,7.71,Amarillo
750,Tupungatito,Maule,2022-01-19,3.86,Verde
751,Villarrica,Biobío,2022-01-20,4.71,Verde
752,Villarrica,Metropolitana,2022-01-21,5.69,Verde
753,Lonquimay,Araucanía,2022-01-22,5.13,Verde
754,Tupungatito,Maule,2022-01-23,5.03,Amarillo
755,Lonquimay,Maule,2022-01-24,3.4,Rojo
756,Osorno,Maule,2022-01-25,2.08,Amarillo
757,Calbuco,Los Lagos,2022-01-26,1.13,Verde
758,Nevados de Chillán,Maule,2022-01-27,7.53,Amarillo
759,Lonquimay,Araucanía,2022-01-28,2.25,Amarillo
760,Calbuco,Araucanía,2022-01-29,3.67,Amarillo
761,Nevados de Chillán,Los Lagos,2022-01-30,5.98,Verde
762,Nevados de Chillán,Biobío,2022-01-31,7.38,Amarillo
763,Llaima,Maule,2022-02-01,5.93,Verde
764,Llaima,Metropolitana,2022-02-02,3.76,Amarillo
765,Tupungatito,Los Lagos,2022-02-03,1.54,Amarillo
766,Osorno,Metropolitana,2022-02-04,6.87,Naranja
767,Osorno,Biobío,2022-02-05,4.85,Amarillo
768,Osorno,Biobío,2022-02-06,6.69,Amarillo
769,Calbuco,Metropolitana,2022-02-07,7.73,Amarillo
770,Osorno,Araucanía,2022-02-08,3.4,Amarillo
771,Lonquimay,Araucanía,2022-02-09,5.02,Amarillo
772,Tupungatito,Los Lagos,2022-02-10,6.42,Verde
773,Tupungatito,Los Lagos,2022-02-11,2.17,Naranja
774,Calbuco,Araucanía,2022-02-12,3.09,Verde
775,Llaima,Maule,2022-02-13,3.84,Naranja
776,Villarrica,Biobío,2022-02-14,7.18,Amarillo
777,Lonquimay,Los Lagos,2022-02-15,2.55,Amarillo
778,Villarrica,Biobío,2022-02-16,1.72,Naranja
779,Nevados de Chillán,Los Lagos,2022-02-17,5.51,Amarillo
780,Villarrica,Los Lagos,2022-02-18,4.1,Verde
781,Llaima,Maule,2022-02-19,2.12,Naranja
782,Osorno,Los Lagos,2022-02-20,5.52,Amarillo
783,Tupungatito,Maule,2022-02-21,4.93,Verde
784,Nevados de Chillán,Maule,2022-02-22,5.54,Amarillo
785,Villarrica,Biobío,2022-02-23,2.19,Amarillo
786,Villarrica,Metropolitana,2022-02-24,1.55,Amarillo
787,Tupungatito,Maule,2022-02-25,1.79,Amarillo
788,Nevados de Chillán,Araucanía,2022-02-26,2.7,Amarillo
789,Osorno,Los Lagos,2022-02-27,4.04,Verde
790,Calbuco,Los Lagos,2022-02-28,5.91,Amarillo
791,Tupungatito,Metropolitana,2022-03-01,4.11,Amarillo
792,Tupungatito,Maule,2022-03-02,7.17,Naranja
793,Tupungatito,Metropolitana,2022-03-03,6.61,Verde
794,Calbuco,Maule,2022-03-04,6.66,Naranja
795,Osorno,Los Lagos,2022-03-05,2.37,Amarillo
796,Villarrica,Maule,2022-03-06,5.44,Amarillo
797,Osorno,Biobío,2022-03-07,1.71,Verde
798,Nevados de Chillán,Maule,2022-03-08,1.89,Amarillo
799,Tupungatito,Biobío,2022-03-09,5.14,Verde
800,Calbuco,Los Lagos,2022-03-10,1.9,Verde
801,Osorno,Araucanía,2022-03-11,7.87,Amarillo
802,Villarrica,Metropolitana,2022-03-12,1.92,Verde
803,Calbuco,Araucanía,2022-03-13,5.66,Naranja
804,Tupungatito,Metropolitana,2022-03-14,3.09,Verde
805,Osorno,Metropolitana,2022-03-15,7.9,Verde
806,Lonquimay,Los Lagos,2022-03-16,5.54,Verde
807,Calbuco,Araucanía,2022-03-17,2.45,Naranja
808,Lonquimay,Araucanía,2022-03-18,6.67,Amarillo
809,Llaima,Biobío,2022-03-19,1.23,Amarillo
810,Osorno,Los Lagos,2022-03-20,7.29,Verde
811,Calbuco,Metropolitana,2022-03-21,1.88,Verde
812,Nevados de Chillán,Biobío,2022-03-22,2.99,Verde
813,Villarrica,Araucanía,2022-03-23,1.78,Amarillo
814,Villarrica,Maule,2022-03-24,5.61,Verde
815,Llaima,Araucanía,2022-03-25,5.44,Verde
816,Osorno,Los Lagos,2022-03-26,6.75,Naranja
817,Llaima,Biobío,2022-03-27,2.76,Verde
818,Llaima,Araucanía,2022-03-28,4.51,Amarillo
819,Osorno,Biobío,2022-03-29,1.51,Verde
820,Osorno,Los Lagos,2022-03-30,5.03,Amarillo
821,Lonquimay,Biobío,2022-03-31,6.67,Verde
822,Lonquimay,Araucanía,2022-04-01,2.95,Amarillo
823,Tupungatito,Metropolitana,2022-04-02,4.2,Rojo
824,Osorno,Biobío,2022-04-03,4.92,Amarillo
825,Nevados de Chillán,Araucanía,2022-04-04,6.68,Rojo
826,Lonquimay,Maule,2022-04-05,5.98,Amarillo
827,Tupungatito,Biobío,2022-04-06,6.75,Amarillo
828,Nevados de Chillán,Metropolitana,2022-04-07,5.22,Verde
829,Osorno,Araucanía,2022-04-08,4.46,Amarillo
830,Villarrica,Maule,2022-04-09,6.63,Rojo
831,Nevados de Chillán,Los Lagos,2022-04-10,7.08,Verde
832,Llaima,Metropolitana,2022-04-11,5.13,Verde
833,Nevados de Chillán,Metropolitana,2022-04-12,3.83,Verde
834,Lonquimay,Biobío,2022-04-13,2.88,Verde
835,Osorno,Metropolitana,2022-04-14,2.87,Amarillo
836,Tupungatito,Los Lagos,2022-04-15,1.64,Amarillo
837,Tupungatito,Maule,2022-04-16,5.58,Verde
838,Calbuco,Los Lagos,2022-04-17,1.42,Amarillo
839,Llaima,Metropolitana,2022-04-18,5.98,Amarillo
840,Villarrica,Metropolitana,2022-04-19,2.09,Verde
841,Villarrica,Biobío,2022-04-20,3.42,Verde
842,Calbuco,Maule,2022-04-21,3.63,Verde
843,Tupungatito,Biobío,2022-04-22,5.46,Amarillo
844,Nevados de Chillán,Metropolitana,2022-04-23,2.06,Amarillo
845,Llaima,Los Lagos,2022-04-24,1.02,Amarillo
846,Osorno,Maule,2022-04-25,3.29,Naranja
847,Osorno,Metropolitana,2022-04-26,3.16,Naranja
848,Nevados de Chillán,Los Lagos,2022-04-27,6.74,Verde
849,Llaima,Los Lagos,2022-04-28,6.89,Verde
850,Lonquimay,Metropolitana,2022-04-29,6.84,Verde
851,Osorno,Araucanía,2022-04-30,5.93,Verde
852,Llaima,Araucanía,2022-05-01,3.45,Naranja
853,Villarrica,Araucanía,2022-05-02,3.81,Verde
854,Lonquimay,Biobío,2022-05-03,3.05,Verde
855,Tupungatito,Biobío,2022-05-04,7.14,Verde
856,Llaima,Los Lagos,2022-05-05,1.88,Amarillo
857,Villarrica,Araucanía,2022-05-06,4.23,Verde
858,Calbuco,Maule,2022-05-07,3.76,Amarillo
859,Nevados de Chillán,Maule,2022-05-08,5.35,Amarillo
860,Villarrica,Araucanía,2022-05-09,3.74,Amarillo
861,Llaima,Los Lagos,2022-05-10,6.93,Amarillo
862,Villarrica,Araucanía,2022-05-11,5.77,Verde
863,Tupungatito,Biobío,2022-05-12,2.93,Verde
864,Nevados de Chillán,Biobío,2022-05-13,6.93,Verde
865,Llaima,Los Lagos,2022-05-14,1.84,Naranja
866,Osorno,Maule,2022-05-15,5.99,Amarillo
867,Villarrica,Biobío,2022-05-16,1.52,Verde
868,Villarrica,Metropolitana,2022-05-17,1.95,Verde
869,Osorno,Metropolitana,2022-05-18,3.15,Verde
870,Villarrica,Araucanía,2022-05-19,6.18,Naranja
871,Llaima,Biobío,2022-05-20,3.9,Amarillo
872,Lonquimay,Los Lagos,2022-05-21,5.49,Verde
873,Calbuco,Metropolitana,2022-05-22,3.98,Rojo
874,Lonquimay,Araucanía,2022-05-23,4.32,Verde
875,Tupungatito,Metropolitana,2022-05-24,3.26,Verde
876,Llaima,Maule,2022-05-25,1.05,Naranja
877,Calbuco,Biobío,2022-05-26,6.62,Verde
878,Villarrica,Araucanía,2022-05-27,3.18,Verde
879,Calbuco,Metropolitana,2022-05-28,2.58,Amarillo
880,Osorno,Araucanía,2022-05-29,6.75,Verde
881,Calbuco,Araucanía,2022-05-30,4.9,Verde
882,Tupungatito,Maule,2022-05-31,4.7,Amarillo
883,Tupungatito,Biobío,2022-06-01,2.92,Amarillo
884,Tupungatito,Araucanía,2022-06-02,4.7,Verde
885,Tupungatito,Los Lagos,2022-06-03,4.26,Amarillo
886,Llaima,Los Lagos,2022-06-04,5.64,Verde
887,Osorno,Araucanía,2022-06-05,7.57,Amarillo
888,Nevados de Chillán,Los Lagos,2022-06-06,6.79,Verde
889,Osorno,Biobío,2022-06-07,7.44,Verde
890,Villarrica,Biobío,2022-06-08,7.84,Rojo
891,Lonquimay,Araucanía,2022-06-09,4.11,Amarillo
892,Nevados de Chillán,Los Lagos,2022-06-10,3.81,Verde
893,Nevados de Chillán,Biobío,2022-06-11,6.0,Naranja
894,Tupungatito,Los Lagos,2022-06-12,1.07,Verde
895,Villarrica,Metropolitana,2022-06-13,1.51,Verde
896,Llaima,Maule,2022-06-14,1.94,Amarillo
897,Osorno,Metropolitana,2022-06-15,7.69,Verde
898,Lonquimay,Los Lagos,2022-06-16,5.27,Rojo
899,Tupungatito,Metropolitana,2022-06-17,4.49,Amarillo
900,Lonquimay,Maule,2022-06-18,3.94,Verde
901,Villarrica,Araucanía,2022-06-19,5.9,Verde
902,Nevados de Chillán,Los Lagos,2022-06-20,3.32,Naranja
903,Tupungatito,Metropolitana,2022-06-21,2.96,Verde
904,Tupungatito,Los Lagos,2022-06-22,5.45,Verde
905,Tupungatito,Biobío,2022-06-23,5.83,Amarillo
906,Villarrica,Los Lagos,2022-06-24,1.05,Verde
907,Osorno,Maule,2022-06-25,2.95,Amarillo
908,Tupungatito,Los Lagos,2022-06-26,7.91,Amarillo
909,Llaima,Araucanía,2022-06-27,4.52,Verde
910,Tupungatito,Araucanía,2022-06-28,3.64,Verde
911,Lonquimay,Biobío,2022-06-29,3.24,Naranja
912,Calbuco,Biobío,2022-06-30,6.63,Naranja
913,Osorno,Biobío,2022-07-01,1.03,Verde
914,Llaima,Los Lagos,2022-07-02,2.11,Naranja
915,Lonquimay,Metropolitana,2022-07-03,4.06,Amarillo
916,Llaima,Biobío,2022-07-04,4.41,Naranja
917,Tupungatito,Maule,2022-07-05,2.96,Naranja
918,Villarrica,Araucanía,2022-07-06,7.1,Amarillo
919,Llaima,Biobío,2022-07-07,7.48,Amarillo
920,Villarrica,Araucanía,2022-07-08,6.02,Verde
921,Nevados de Chillán,Maule,2022-07-09,6.97,Amarillo
922,Villarrica,Araucanía,2022-07-10,2.34,Verde
923,Osorno,Araucanía,2022-07-11,1.89,Verde
