Fecha,Magnitud,Profundidad_km,Duracion_seg,Distancia_km,Region,Danos
2010-03-31 17:15:19.981332088,3.2,585.1,30.9,435.9,Ñuble,0
2010-03-31 23:40:59.443962930,8.1,28.0,50.2,13.3,Biobío,1
2010-04-01 06:06:38.906593772,7.2,191.5,112.5,62.3,Valparaíso,1
2010-04-01 12:32:18.369224614,5.8,331.4,68.9,173.6,Arica y Parinacota,0
2010-04-01 18:57:57.831855457,3.6,58.2,48.1,310.0,Valparaíso,0
2010-04-02 01:23:37.294486299,5.9,495.6,69.8,225.1,Magallanes,0
2010-04-02 07:49:16.757117141,5.8,278.6,106.5,102.1,Los Ríos,1
2010-04-02 14:14:56.219747983,4.0,194.5,53.5,295.0,Coquimbo,0
2010-04-02 20:40:35.682378825,5.6,7.3,105.6,283.8,Arica y Parinacota,0
2010-04-03 03:06:15.145009667,5.4,505.3,68.4,262.7,Valparaíso,0
2010-04-03 09:31:54.607640509,6.7,584.5,62.9,46.2,Antofagasta,0
2010-04-03 15:57:34.070271351,6.8,279.6,70.3,463.6,O'Higgins,0
2010-04-03 22:23:13.532902193,3.3,397.1,42.3,296.5,Aysén,0
2010-04-04 04:48:52.995533035,5.2,163.2,67.3,132.7,Los Lagos,0
2010-04-04 11:14:32.458163877,6.8,437.4,104.1,344.0,Antofagasta,0
2010-04-04 17:40:11.920794719,6.0,13.4,50.2,159.6,Antofagasta,0
2010-04-05 00:05:51.383425561,8.1,344.6,120.5,253.4,Metropolitana,1
2010-04-05 06:31:30.846056403,7.0,452.7,116.8,171.2,Arica y Parinacota,0
2010-04-05 12:57:10.308687245,4.0,643.1,60.6,440.3,Ñuble,0
2010-04-05 19:22:49.771318087,3.4,270.0,41.6,497.0,Ñuble,0
2010-04-06 01:48:29.233948929,6.9,536.8,137.1,81.4,O'Higgins,1
2010-04-06 08:14:08.696579771,3.2,420.4,35.4,12.8,Atacama,0
2010-04-06 14:39:48.159210614,6.5,649.3,42.9,110.4,Coquimbo,1
2010-04-06 21:05:27.621841456,8.6,281.9,149.0,295.4,Los Lagos,1
2010-04-07 03:31:07.084472298,6.5,226.8,53.2,87.8,Magallanes,0
2010-04-07 09:56:46.547103140,5.3,621.6,83.2,405.9,Magallanes,0
2010-04-07 16:22:26.009733982,6.9,39.2,53.0,204.9,Coquimbo,1
2010-04-07 22:48:05.472364824,5.7,99.8,29.9,305.7,Magallanes,0
2010-04-08 05:13:44.934995666,6.3,62.3,46.6,228.4,Magallanes,0
2010-04-08 11:39:24.397626508,8.6,591.0,91.6,451.8,Magallanes,1
2010-04-08 18:05:03.860257350,5.3,12.4,35.0,18.5,Atacama,0
2010-04-09 00:30:43.322888192,8.8,603.9,70.1,364.9,Biobío,1
2010-04-09 06:56:22.785519034,8.4,318.6,138.3,326.4,Arica y Parinacota,1
2010-04-09 13:22:02.248149876,4.2,7.8,69.5,325.1,Los Ríos,0
2010-04-09 19:47:41.710780718,3.4,284.1,58.7,207.6,Antofagasta,0
2010-04-10 02:13:21.173411560,3.6,134.8,63.4,8.8,O'Higgins,0
2010-04-10 08:39:00.636042402,3.1,439.0,35.1,344.9,Tarapacá,0
2010-04-10 15:04:40.098673244,3.6,477.2,64.8,414.9,O'Higgins,0
2010-04-10 21:30:19.561304086,7.1,343.8,91.5,43.5,Biobío,1
2010-04-11 03:55:59.023934928,3.4,33.2,41.0,221.4,Atacama,0
2010-04-11 10:21:38.486565771,4.9,461.0,77.3,82.1,Maule,0
2010-04-11 16:47:17.949196613,8.1,590.2,66.5,305.9,O'Higgins,1
2010-04-11 23:12:57.411827455,3.1,505.6,52.2,393.0,Los Lagos,0
2010-04-12 05:38:36.874458297,7.9,581.8,90.4,333.7,Los Ríos,1
2010-04-12 12:04:16.337089139,4.7,144.4,32.5,159.7,O'Higgins,0
2010-04-12 18:29:55.799719981,3.7,622.8,25.1,70.7,Atacama,0
2010-04-13 00:55:35.262350823,7.2,228.9,53.8,397.3,Tarapacá,0
2010-04-13 07:21:14.724981665,6.8,14.3,124.8,162.6,O'Higgins,0
2010-04-13 13:46:54.187612507,8.3,591.2,164.9,12.0,Metropolitana,0
2010-04-13 20:12:33.650243349,7.4,659.6,76.6,286.1,Tarapacá,1
2010-04-14 02:38:13.112874191,7.8,460.6,73.2,124.1,Metropolitana,0
2010-04-14 09:03:52.575505033,4.7,165.8,38.9,420.8,Los Lagos,0
2010-04-14 15:29:32.038135875,4.1,180.0,71.2,72.5,Arica y Parinacota,0
2010-04-14 21:55:11.500766717,7.5,329.3,61.0,218.0,Los Lagos,0
2010-04-15 04:20:50.963397559,7.8,629.0,147.1,127.3,Valparaíso,0
2010-04-15 10:46:30.426028402,8.9,109.0,133.6,345.1,Metropolitana,1
2010-04-15 17:12:09.888659244,5.5,579.1,101.5,274.7,Aysén,0
2010-04-15 23:37:49.351290086,5.2,207.5,69.2,395.7,Los Lagos,0
2010-04-16 06:03:28.813920928,7.7,567.0,118.3,229.8,Los Ríos,0
2010-04-16 12:29:08.276551770,5.0,644.6,71.5,3.4,Tarapacá,0
2010-04-16 18:54:47.739182612,8.6,302.1,150.2,108.4,La Araucanía,0
2010-04-17 01:20:27.201813454,8.2,258.7,143.8,499.6,Tarapacá,0
2010-04-17 07:46:06.664444296,5.6,562.5,77.5,203.3,Los Ríos,0
2010-04-17 14:11:46.127075138,7.5,373.0,108.7,310.5,Biobío,0
2010-04-17 20:37:25.589705980,7.5,480.7,141.2,452.6,O'Higgins,0
2010-04-18 03:03:05.052336822,3.6,437.9,68.2,11.2,Tarapacá,0
2010-04-18 09:28:44.514967664,8.4,111.3,125.7,330.1,Ñuble,1
2010-04-18 15:54:23.977598506,6.0,592.1,30.7,144.9,Tarapacá,1
2010-04-18 22:20:03.440229348,8.0,141.1,52.5,140.3,Biobío,1
2010-04-19 04:45:42.902860190,4.9,652.9,87.6,113.2,Coquimbo,0
2010-04-19 11:11:22.365491032,8.4,179.1,52.7,411.5,Atacama,0
2010-04-19 17:37:01.828121874,5.3,515.0,43.5,187.1,Los Ríos,0
2010-04-20 00:02:41.290752716,3.1,202.8,26.2,34.5,Arica y Parinacota,0
2010-04-20 06:28:20.753383558,8.4,225.9,117.6,49.3,Los Lagos,1
2010-04-20 12:54:00.216014400,3.5,220.5,47.8,75.2,O'Higgins,0
2010-04-20 19:19:39.678645242,4.9,524.8,45.8,449.6,Atacama,0
2010-04-21 01:45:19.141276084,8.7,392.0,70.6,214.3,Biobío,1
2010-04-21 08:10:58.603906926,8.7,618.7,143.3,458.1,Magallanes,0
2010-04-21 14:36:38.066537768,6.4,218.6,121.8,408.9,Maule,0
2010-04-21 21:02:17.529168610,6.8,485.9,39.4,419.1,Tarapacá,0
2010-04-22 03:27:56.991799452,5.7,528.3,39.9,144.1,Tarapacá,0
2010-04-22 09:53:36.454430294,4.8,110.3,70.2,136.4,Valparaíso,0
2010-04-22 16:19:15.917061136,5.0,283.4,85.3,280.5,Los Ríos,0
2010-04-22 22:44:55.379691978,7.0,340.6,118.1,209.5,Biobío,1
2010-04-23 05:10:34.842322820,7.5,252.2,118.5,255.0,Biobío,0
2010-04-23 11:36:14.304953662,7.7,228.9,141.0,27.5,Magallanes,1
2010-04-23 18:01:53.767584506,7.7,482.1,63.6,485.8,Tarapacá,0
2010-04-24 00:27:33.230215348,3.5,155.0,23.1,30.0,Tarapacá,0
2010-04-24 06:53:12.692846190,6.0,498.0,85.4,90.2,Los Lagos,0
2010-04-24 13:18:52.155477032,3.3,654.9,57.2,339.4,Valparaíso,0
2010-04-24 19:44:31.618107874,6.3,397.8,86.5,78.6,Valparaíso,0
2010-04-25 02:10:11.080738716,5.6,429.9,108.9,54.3,O'Higgins,0
2010-04-25 08:35:50.543369558,8.3,52.9,140.5,77.7,Biobío,0
2010-04-25 15:01:30.006000400,5.1,605.8,79.1,31.9,Biobío,0
2010-04-25 21:27:09.468631242,3.7,203.4,21.8,126.4,Los Ríos,0
2010-04-26 03:52:48.931262084,3.9,432.5,25.8,136.3,Ñuble,0
2010-04-26 10:18:28.393892926,7.6,685.5,127.5,249.8,Biobío,1
2010-04-26 16:44:07.856523768,6.7,418.9,53.4,219.9,Aysén,0
2010-04-26 23:09:47.319154610,3.6,508.7,19.6,237.4,Magallanes,0
2010-04-27 05:35:26.781785452,3.5,314.5,65.3,308.4,Magallanes,0
2010-04-27 12:01:06.244416294,7.2,47.0,132.2,116.2,Arica y Parinacota,0
2010-04-27 18:26:45.707047136,3.4,559.3,28.1,68.2,Arica y Parinacota,0
2010-04-28 00:52:25.169677978,7.9,29.3,132.0,439.6,Metropolitana,0
2010-04-28 07:18:04.632308820,7.2,492.0,41.2,317.3,Maule,1
2010-04-28 13:43:44.094939662,3.5,20.9,32.5,31.3,Metropolitana,0
2010-04-28 20:09:23.557570504,3.5,604.3,50.2,480.6,Atacama,0
2010-04-29 02:35:03.020201346,8.9,114.6,146.4,346.8,Maule,1
2010-04-29 09:00:42.482832188,5.2,362.4,26.8,76.7,Aysén,0
2010-04-29 15:26:21.945463030,5.2,420.0,51.4,484.6,Biobío,0
2010-04-29 21:52:01.408093872,7.9,323.0,64.9,183.3,La Araucanía,1
2010-04-30 04:17:40.870724714,8.7,241.8,173.8,492.3,Aysén,0
2010-04-30 10:43:20.333355556,8.9,330.1,134.1,52.5,Valparaíso,1
2010-04-30 17:08:59.795986398,7.5,221.4,83.1,80.8,Ñuble,0
2010-04-30 23:34:39.258617240,5.3,309.5,32.5,329.1,Biobío,0
2010-05-01 06:00:18.721248082,3.5,254.4,48.9,12.0,Arica y Parinacota,0
2010-05-01 12:25:58.183878924,7.7,398.5,112.6,10.3,Valparaíso,1
2010-05-01 18:51:37.646509766,6.4,170.4,110.4,396.2,Los Lagos,0
2010-05-02 01:17:17.109140608,5.5,692.1,51.3,84.7,Ñuble,0
2010-05-02 07:42:56.571771450,8.4,353.1,165.7,459.5,Valparaíso,0
2010-05-02 14:08:36.034402292,3.7,139.9,42.9,213.5,Arica y Parinacota,0
2010-05-02 20:34:15.497033134,6.0,336.6,56.6,437.0,O'Higgins,0
2010-05-03 02:59:54.959663976,3.1,607.2,31.7,209.5,Coquimbo,0
2010-05-03 09:25:34.422294818,5.8,20.2,74.2,265.6,Atacama,0
2010-05-03 15:51:13.884925662,3.3,477.3,62.9,158.9,Los Lagos,0
2010-05-03 22:16:53.347556504,3.7,385.8,59.3,329.4,Ñuble,0
2010-05-04 04:42:32.810187346,3.7,122.8,50.5,159.8,Arica y Parinacota,0
2010-05-04 11:08:12.272818188,6.9,573.1,51.4,112.4,Coquimbo,1
2010-05-04 17:33:51.735449030,7.5,261.4,54.3,41.4,La Araucanía,1
2010-05-04 23:59:31.198079872,6.5,209.2,81.5,29.8,Arica y Parinacota,0
2010-05-05 06:25:10.660710714,8.8,580.5,140.2,153.7,Antofagasta,1
2010-05-05 12:50:50.123341556,5.2,448.8,84.6,368.5,Los Ríos,0
2010-05-05 19:16:29.585972398,4.7,629.3,39.4,103.6,Ñuble,0
2010-05-06 01:42:09.048603240,8.2,442.8,53.3,150.3,Arica y Parinacota,1
2010-05-06 08:07:48.511234082,4.3,519.9,46.3,452.7,Ñuble,0
2010-05-06 14:33:27.973864924,8.8,586.3,165.2,319.9,Antofagasta,1
2010-05-06 20:59:07.436495766,3.1,43.0,40.9,459.9,Tarapacá,0
2010-05-07 03:24:46.899126608,8.8,544.4,86.3,455.7,Los Ríos,1
2010-05-07 09:50:26.361757450,3.3,431.5,32.5,32.6,Atacama,0
2010-05-07 16:16:05.824388292,8.3,53.3,57.9,477.5,Aysén,0
2010-05-07 22:41:45.287019134,6.2,358.5,75.0,26.5,Metropolitana,0
2010-05-08 05:07:24.749649976,9.0,62.3,151.8,462.9,Arica y Parinacota,0
2010-05-08 11:33:04.212280818,3.4,516.5,66.4,273.8,Metropolitana,0
2010-05-08 17:58:43.674911660,6.3,384.8,78.9,267.1,Valparaíso,0
2010-05-09 00:24:23.137542502,8.8,667.7,66.1,356.9,Atacama,1
2010-05-09 06:50:02.600173344,6.1,132.3,93.0,439.7,Maule,0
2010-05-09 13:15:42.062804186,6.8,426.2,111.2,308.9,Metropolitana,0
2010-05-09 19:41:21.525435028,7.2,152.0,43.7,213.3,Ñuble,0
2010-05-10 02:07:00.988065870,5.7,431.8,101.2,56.8,Ñuble,0
2010-05-10 08:32:40.450696712,6.8,507.2,118.6,394.8,Aysén,0
2010-05-10 14:58:19.913327554,6.5,507.0,78.6,65.0,Coquimbo,1
2010-05-10 21:23:59.375958396,8.4,571.5,112.6,363.5,Tarapacá,0
2010-05-11 03:49:38.838589238,3.3,598.2,51.8,264.4,Biobío,0
2010-05-11 10:15:18.301220080,4.7,58.7,71.2,193.5,Los Ríos,0
2010-05-11 16:40:57.763850922,8.7,243.6,45.7,306.9,Arica y Parinacota,1
2010-05-11 23:06:37.226481764,8.3,482.6,56.7,386.4,Tarapacá,1
2010-05-12 05:32:16.689112606,5.7,351.5,42.4,470.6,Maule,0
2010-05-12 11:57:56.151743448,6.7,137.5,109.4,133.1,Magallanes,1
2010-05-12 18:23:35.614374290,4.7,389.1,54.5,473.6,Tarapacá,0
2010-05-13 00:49:15.077005132,4.1,288.2,54.0,480.5,Coquimbo,0
2010-05-13 07:14:54.539635976,5.8,276.1,96.2,407.0,O'Higgins,0
2010-05-13 13:40:34.002266818,5.1,567.8,51.6,440.8,O'Higgins,0
2010-05-13 20:06:13.464897660,6.5,288.3,105.5,346.5,Los Lagos,0
2010-05-14 02:31:52.927528502,3.5,23.4,40.7,20.5,Biobío,0
2010-05-14 08:57:32.390159344,8.8,45.4,93.8,288.0,Maule,1
2010-05-14 15:23:11.852790186,8.9,600.1,89.0,373.9,Atacama,0
2010-05-14 21:48:51.315421028,7.2,672.6,140.2,470.9,Ñuble,0
2010-05-15 04:14:30.778051870,6.2,483.4,102.8,285.7,Los Ríos,0
2010-05-15 10:40:10.240682712,4.9,258.2,26.0,397.3,Metropolitana,0
2010-05-15 17:05:49.703313554,7.9,657.3,153.0,352.8,Maule,0
2010-05-15 23:31:29.165944396,7.1,465.6,118.1,141.1,Metropolitana,0
2010-05-16 05:57:08.628575238,4.0,591.8,29.0,78.2,Los Ríos,0
2010-05-16 12:22:48.091206080,8.5,537.3,52.2,375.7,Arica y Parinacota,1
2010-05-16 18:48:27.553836922,7.9,268.5,76.0,117.7,Biobío,1
2010-05-17 01:14:07.016467764,8.7,337.7,125.0,123.1,Aysén,1
2010-05-17 07:39:46.479098606,7.4,134.4,105.4,322.3,Valparaíso,0
2010-05-17 14:05:25.941729448,6.7,207.9,61.2,394.7,Tarapacá,1
2010-05-17 20:31:05.404360290,5.5,545.8,64.3,291.6,Metropolitana,0
2010-05-18 02:56:44.866991132,8.6,626.3,70.3,442.6,Magallanes,1
2010-05-18 09:22:24.329621974,8.2,508.5,47.2,106.5,Maule,1
2010-05-18 15:48:03.792252816,3.3,328.3,42.1,127.0,Metropolitana,0
2010-05-18 22:13:43.254883658,3.2,65.1,32.7,318.8,La Araucanía,0
2010-05-19 04:39:22.717514500,5.3,44.6,69.7,414.9,O'Higgins,0
2010-05-19 11:05:02.180145342,7.9,265.2,151.7,270.1,Tarapacá,0
2010-05-19 17:30:41.642776184,8.9,327.4,63.6,6.2,Ñuble,0
2010-05-19 23:56:21.105407026,3.9,428.3,19.6,338.8,Coquimbo,0
2010-05-20 06:22:00.568037868,6.6,9.5,40.6,407.0,Ñuble,0
2010-05-20 12:47:40.030668710,5.3,692.9,63.3,139.0,Arica y Parinacota,0
2010-05-20 19:13:19.493299552,8.8,257.9,137.3,28.0,Antofagasta,1
2010-05-21 01:38:58.955930394,8.1,594.4,111.1,259.5,Arica y Parinacota,0
2010-05-21 08:04:38.418561236,8.0,376.8,99.4,22.0,Los Lagos,0
2010-05-21 14:30:17.881192078,5.8,95.7,59.8,208.6,Tarapacá,0
2010-05-21 20:55:57.343822920,5.5,559.3,53.1,9.9,La Araucanía,0
2010-05-22 03:21:36.806453762,4.6,498.3,49.0,113.3,Los Lagos,0
2010-05-22 09:47:16.269084604,3.3,371.6,46.8,195.0,Atacama,0
2010-05-22 16:12:55.731715446,8.2,362.6,61.6,56.7,Valparaíso,0
2010-05-22 22:38:35.194346288,7.9,65.8,130.9,58.0,Magallanes,1
2010-05-23 05:04:14.656977132,9.0,460.8,122.7,413.7,Arica y Parinacota,0
2010-05-23 11:29:54.119607974,9.0,638.3,81.3,21.7,Maule,1
2010-05-23 17:55:33.582238816,6.3,69.8,78.9,344.8,Arica y Parinacota,0
2010-05-24 00:21:13.044869658,7.6,188.1,147.8,407.4,O'Higgins,0
2010-05-24 06:46:52.507500500,8.7,632.1,46.2,66.2,Arica y Parinacota,1
2010-05-24 13:12:31.970131342,8.1,202.6,64.7,98.5,Aysén,1
2010-05-24 19:38:11.432762184,4.5,459.5,52.8,321.1,Los Ríos,0
2010-05-25 02:03:50.895393026,5.7,376.7,83.1,158.5,Arica y Parinacota,0
2010-05-25 08:29:30.358023868,3.8,419.4,31.1,238.7,O'Higgins,0
2010-05-25 14:55:09.820654710,8.7,294.0,165.0,418.2,Los Ríos,1
2010-05-25 21:20:49.283285552,6.6,213.5,96.6,69.9,Tarapacá,0
2010-05-26 03:46:28.745916394,4.4,38.7,79.9,310.2,Magallanes,0
2010-05-26 10:12:08.208547236,7.0,522.3,69.6,471.3,Arica y Parinacota,0
2010-05-26 16:37:47.671178078,6.7,523.5,116.8,29.7,Metropolitana,0
2010-05-26 23:03:27.133808920,5.1,471.2,54.4,30.9,Magallanes,0
2010-05-27 05:29:06.596439762,3.7,452.3,32.5,277.8,Arica y Parinacota,0
2010-05-27 11:54:46.059070604,7.0,174.4,130.7,480.1,Aysén,0
2010-05-27 18:20:25.521701446,6.1,20.5,38.9,111.0,Atacama,0
2010-05-28 00:46:04.984332288,7.6,567.1,145.5,166.1,Ñuble,0
2010-05-28 07:11:44.446963130,6.1,346.3,72.5,50.2,Ñuble,1
2010-05-28 13:37:23.909593972,8.1,218.3,161.1,181.8,Maule,0
2010-05-28 20:03:03.372224814,6.3,75.8,82.5,23.1,Aysén,0
2010-05-29 02:28:42.834855656,6.4,48.6,104.7,195.2,Ñuble,0
2010-05-29 08:54:22.297486498,8.3,247.5,42.4,278.2,Antofagasta,1
2010-05-29 15:20:01.760117340,5.4,564.3,67.2,487.5,Valparaíso,0
2010-05-29 21:45:41.222748182,3.8,643.5,61.0,409.4,La Araucanía,0
2010-05-30 04:11:20.685379024,3.2,628.2,53.6,411.2,Ñuble,0
2010-05-30 10:37:00.148009866,7.5,644.4,55.3,114.8,Biobío,1
2010-05-30 17:02:39.610640708,6.7,635.9,75.6,44.5,Aysén,0
2010-05-30 23:28:19.073271550,7.2,371.4,81.3,301.9,Maule,0
2010-05-31 05:53:58.535902392,4.3,157.5,28.2,261.0,Atacama,0
2010-05-31 12:19:37.998533234,3.8,559.6,44.3,258.7,Los Lagos,0
2010-05-31 18:45:17.461164076,3.1,153.5,53.0,55.4,La Araucanía,0
2010-06-01 01:10:56.923794918,5.1,190.7,48.5,247.4,La Araucanía,0
2010-06-01 07:36:36.386425760,6.5,167.1,74.7,76.0,Antofagasta,0
2010-06-01 14:02:15.849056602,5.4,362.9,104.8,211.6,Coquimbo,0
2010-06-01 20:27:55.311687446,5.6,228.7,30.7,32.0,La Araucanía,0
2010-06-02 02:53:34.774318288,8.4,112.1,116.5,428.6,Biobío,1
2010-06-02 09:19:14.236949130,5.1,320.0,82.4,7.6,Los Lagos,0
2010-06-02 15:44:53.699579972,6.1,612.4,100.1,469.7,Metropolitana,0
2010-06-02 22:10:33.162210814,7.7,401.5,121.2,431.6,Coquimbo,0
2010-06-03 04:36:12.624841656,5.4,615.4,85.8,376.6,Aysén,0
2010-06-03 11:01:52.087472498,6.7,141.1,39.4,491.3,Magallanes,0
2010-06-03 17:27:31.550103340,8.2,121.0,106.7,27.9,Biobío,0
2010-06-03 23:53:11.012734182,8.7,405.0,145.7,321.2,Biobío,0
2010-06-04 06:18:50.475365024,3.9,327.0,25.0,424.8,Biobío,0
2010-06-04 12:44:29.937995866,8.6,463.8,44.6,64.2,Atacama,1
2010-06-04 19:10:09.400626708,6.0,557.3,103.3,292.8,Arica y Parinacota,0
2010-06-05 01:35:48.863257550,4.5,527.2,70.6,197.6,Valparaíso,0
2010-06-05 08:01:28.325888392,5.8,659.9,64.9,218.5,Atacama,0
2010-06-05 14:27:07.788519234,8.9,281.8,170.0,456.3,Valparaíso,1
2010-06-05 20:52:47.251150076,6.0,148.4,99.0,269.8,Valparaíso,0
2010-06-06 03:18:26.713780918,5.0,387.9,97.6,47.5,La Araucanía,0
2010-06-06 09:44:06.176411760,6.8,82.0,128.8,468.7,Atacama,0
2010-06-06 16:09:45.639042602,4.4,205.8,53.8,93.4,O'Higgins,0
2010-06-06 22:35:25.101673444,3.5,149.5,57.1,446.4,Atacama,0
2010-06-07 05:01:04.564304286,3.8,280.6,57.1,485.5,Coquimbo,0
2010-06-07 11:26:44.026935128,3.8,82.3,65.3,439.0,Coquimbo,0
2010-06-07 17:52:23.489565970,3.9,27.1,65.6,338.9,Biobío,0
2010-06-08 00:18:02.952196812,3.8,461.5,27.7,372.0,Tarapacá,0
2010-06-08 06:43:42.414827654,6.8,429.1,57.8,350.2,Los Lagos,0
2010-06-08 13:09:21.877458496,4.1,497.3,36.8,230.8,O'Higgins,0
2010-06-08 19:35:01.340089338,5.1,464.0,88.1,137.9,O'Higgins,0
2010-06-09 02:00:40.802720180,8.4,84.4,144.2,143.2,Ñuble,1
2010-06-09 08:26:20.265351022,5.8,207.3,72.1,365.9,O'Higgins,0
2010-06-09 14:51:59.727981864,7.0,95.0,96.0,313.4,Arica y Parinacota,1
2010-06-09 21:17:39.190612706,4.0,590.9,69.6,292.9,Metropolitana,0
2010-06-10 03:43:18.653243548,4.2,524.1,40.7,326.7,Antofagasta,0
2010-06-10 10:08:58.115874390,3.2,145.1,18.4,387.6,Los Lagos,0
2010-06-10 16:34:37.578505232,4.0,242.2,49.0,374.4,Arica y Parinacota,0
2010-06-10 23:00:17.041136074,4.7,676.8,87.9,53.6,Coquimbo,0
2010-06-11 05:25:56.503766916,4.1,417.9,69.1,182.2,Magallanes,0
2010-06-11 11:51:35.966397758,3.5,561.8,36.7,132.7,Magallanes,0
2010-06-11 18:17:15.429028602,3.7,188.9,22.1,269.6,Atacama,0
2010-06-12 00:42:54.891659444,5.8,151.0,84.4,31.6,Aysén,0
2010-06-12 07:08:34.354290286,4.2,549.8,73.6,381.5,Metropolitana,0
2010-06-12 13:34:13.816921128,5.2,481.7,77.9,54.2,Arica y Parinacota,0
2010-06-12 19:59:53.279551970,6.0,478.3,68.3,136.4,Arica y Parinacota,0
2010-06-13 02:25:32.742182812,7.1,389.1,48.6,391.6,Los Ríos,0
2010-06-13 08:51:12.204813654,3.2,396.7,59.7,26.7,O'Higgins,0
2010-06-13 15:16:51.667444496,7.8,516.3,71.3,330.4,Biobío,0
2010-06-13 21:42:31.130075338,6.8,192.7,56.9,462.3,Magallanes,0
2010-06-14 04:08:10.592706180,3.5,250.2,60.3,309.2,Atacama,0
2010-06-14 10:33:50.055337022,8.2,610.8,161.7,356.6,Aysén,1
2010-06-14 16:59:29.517967864,8.5,219.7,126.7,396.3,La Araucanía,0
2010-06-14 23:25:08.980598706,3.4,384.7,48.9,111.9,Biobío,0
2010-06-15 05:50:48.443229548,4.7,493.3,46.0,290.9,Los Lagos,0
2010-06-15 12:16:27.905860390,7.8,699.9,41.4,155.2,Los Ríos,1
2010-06-15 18:42:07.368491232,7.5,307.5,59.1,125.5,Los Lagos,0
2010-06-16 01:07:46.831122074,4.1,302.5,56.4,97.0,Los Ríos,0
2010-06-16 07:33:26.293752916,4.3,590.6,31.3,293.1,Maule,0
2010-06-16 13:59:05.756383758,5.2,564.8,94.9,397.5,Ñuble,0
2010-06-16 20:24:45.219014600,5.9,513.1,46.2,438.1,Aysén,0
2010-06-17 02:50:24.681645442,6.7,326.9,86.0,214.9,Magallanes,0
2010-06-17 09:16:04.144276284,5.2,230.1,65.9,187.1,Ñuble,0
2010-06-17 15:41:43.606907126,5.8,428.1,81.5,344.0,Coquimbo,0
2010-06-17 22:07:23.069537968,7.5,614.0,74.3,390.4,Biobío,0
2010-06-18 04:33:02.532168810,3.2,619.2,57.9,127.4,Valparaíso,0
2010-06-18 10:58:41.994799652,4.5,80.4,52.5,149.3,Biobío,0
2010-06-18 17:24:21.457430494,7.3,302.7,113.2,267.2,Tarapacá,0
2010-06-18 23:50:00.920061336,8.4,328.0,122.1,222.7,Los Lagos,0
2010-06-19 06:15:40.382692178,6.1,684.4,41.2,353.2,Biobío,0
2010-06-19 12:41:19.845323020,6.2,476.2,88.9,252.7,Antofagasta,0
2010-06-19 19:06:59.307953862,3.6,288.0,47.7,56.7,Metropolitana,0
2010-06-20 01:32:38.770584704,5.7,23.1,105.3,83.8,Aysén,0
2010-06-20 07:58:18.233215546,6.2,397.9,112.9,451.1,Los Lagos,0
2010-06-20 14:23:57.695846388,4.5,71.8,32.7,114.5,La Araucanía,0
2010-06-20 20:49:37.158477230,4.6,584.9,28.6,26.0,Metropolitana,0
2010-06-21 03:15:16.621108072,5.3,528.0,49.9,366.0,Valparaíso,0
2010-06-21 09:40:56.083738916,3.1,325.1,61.4,342.3,Biobío,0
2010-06-21 16:06:35.546369758,4.9,303.3,26.1,300.4,Atacama,0
2010-06-21 22:32:15.009000600,4.3,628.7,64.9,251.6,Los Lagos,0
2010-06-22 04:57:54.471631442,5.0,205.5,70.6,484.8,La Araucanía,0
2010-06-22 11:23:33.934262284,3.7,178.1,54.4,60.8,Los Lagos,0
2010-06-22 17:49:13.396893126,8.3,657.7,68.7,255.6,Ñuble,1
2010-06-23 00:14:52.859523968,6.6,567.4,55.4,282.5,Aysén,0
2010-06-23 06:40:32.322154810,7.1,575.3,81.4,12.2,Atacama,1
2010-06-23 13:06:11.784785652,7.7,140.7,49.6,206.6,Los Ríos,0
2010-06-23 19:31:51.247416494,6.0,104.6,36.7,391.6,O'Higgins,0
2010-06-24 01:57:30.710047336,3.5,23.1,22.1,236.1,Maule,0
2010-06-24 08:23:10.172678178,6.2,169.7,84.3,437.8,O'Higgins,0
2010-06-24 14:48:49.635309020,6.5,543.1,71.3,322.8,Aysén,0
2010-06-24 21:14:29.097939862,7.5,171.8,70.5,383.3,O'Higgins,0
2010-06-25 03:40:08.560570704,5.6,511.7,54.5,402.4,La Araucanía,0
2010-06-25 10:05:48.023201546,3.8,180.1,30.8,345.1,Los Ríos,0
2010-06-25 16:31:27.485832388,4.7,279.7,52.5,374.9,Los Ríos,0
2010-06-25 22:57:06.948463230,5.2,688.3,41.8,348.0,Magallanes,0
2010-06-26 05:22:46.411094072,6.9,175.1,106.7,275.7,Biobío,0
2010-06-26 11:48:25.873724914,6.4,266.6,43.9,283.7,Coquimbo,0
2010-06-26 18:14:05.336355756,5.1,214.3,98.0,95.8,Biobío,0
2010-06-27 00:39:44.798986598,8.9,81.2,56.5,413.9,Los Ríos,0
2010-06-27 07:05:24.261617440,6.6,345.5,126.4,156.8,Tarapacá,1
2010-06-27 13:31:03.724248282,4.4,268.2,77.0,268.3,Ñuble,0
2010-06-27 19:56:43.186879124,3.6,487.9,54.8,125.5,Tarapacá,0
2010-06-28 02:22:22.649509966,3.9,573.2,72.9,348.2,Tarapacá,0
2010-06-28 08:48:02.112140808,4.5,383.3,31.9,487.6,Valparaíso,0
2010-06-28 15:13:41.574771650,4.0,27.4,30.6,401.2,Ñuble,0
2010-06-28 21:39:21.037402492,4.1,435.2,36.0,309.9,Aysén,0
2010-06-29 04:05:00.500033334,4.7,43.5,40.8,284.2,Aysén,0
